Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int7287_409 748 749 0.04196774714969719 NA 91 GWHPACES008993|GWHPACEF008386 4
Int7287_409 742 337 0.04216730197374251 GWHPACEA009170 NA NA 1
Int7287_409 788 789 0.04329553852679004 NA 100 GWHPACDY009099|GWHPACEG008888 5
Int7287_409 469 470 0.04343390259789184 NA 69 GWHPACDY009163|GWHPACEU009005 16
Int7287_409 596 597 0.043560840000015165 NA 99 GWHPACEV008422|GWHPACEU085004 3
Int7287_409 612 202 0.044272605303935654 GWHPACEP008402 NA NA 1
Int7287_409 535 536 0.044428494772827856 NA 100 GLYMA_ZH13_U021400_1_P|GWHPACEN008262 2
Int7287_409 651 652 0.04517913535907835 NA 58 GWHPACES009012|GWHPACEF080791 2
Int7287_409 494 495 0.04603468150725667 NA 100 GWHPACDZ008779|GWHPACEW008961 3
Int7287_409 675 264 0.0463729384887013 GWHPACDZ008794 NA NA 1
Int7287_409 528 115 0.046755034477428285 GWHPACEN008748 NA NA 1
Int7287_409 601 190 0.04684563989447658 GWHPACEX079118 NA NA 1
Int7287_409 803 815 0.047071081234780314 NA 97 GWHPACEX008573|GWHPACEW008881 3
Int7287_409 554 557 0.04813251324332696 NA 96 GWHPACEB008314|GWHPACEX079122 3
Int7287_409 767 356 0.0495118754550017 GWHPACED008448 NA NA 1
Int7287_409 460 461 0.04985837183996096 NA 82 GWHPACEB008356|GWHPACER008220 9
Int7287_409 785 797 0.049954097968447936 NA 100 GWHPACEF080699|GWHPACED008441 2
Int7287_409 749 338 0.050162378549613966 GWHPACES008993 NA NA 1
Int7287_409 463 464 0.05076177544649573 NA 100 GWHPACEH009081|GWHPACER008220 4
Int7287_409 733 735 0.05120064417149548 NA 100 GWHPACDY009096|GWHPACEU008956 5
Int7287_409 594 595 0.051366240997683284 NA 97 GWHPACEB008301|GWHPACEN008247 6
Int7287_409 486 497 0.05220572942459353 NA 100 GWHPACES008960|GWHPACDY009094 2
Int7287_409 811 813 0.05402261193710958 NA 100 GWHPACEX008589|GWHPACEJ009226 2
Int7287_409 621 225 0.05411936724750345 W05_GLYSO_03G005971_1_P NA NA 1
Int7287_409 711 712 0.05545304457148416 NA 100 GWHPACEP008444|GWHPACDZ008784 19
Int7287_409 463 467 0.05568397743728624 NA 100 GWHPACEC008716|GWHPACEI009223 3
Int7287_409 572 173 0.05808860587636893 GWHPACEJ009654 NA NA 1
Int7287_409 541 542 0.06124646936302719 NA 97 GWHPACDY009119|GWHPACDY009122 10
Int7287_409 569 570 0.061252910963896144 NA 100 GWHPACEL008516|GWHPACDY009111 3
Int7287_409 422 423 0.061936983998987574 NA 100 GWHPACDY009103|GWHPACDY009120 3
Int7287_409 446 450 0.062010941852140615 NA 100 GWHPACES009005|GWHPACEF080780 11
Int7287_409 810 814 0.06240694434807968 NA 100 W05_GLYSO_03G005979_1_P|W05_GLYSO_03G005982_1_P 1
Int7287_409 486 487 0.06291441821707759 NA 81 GLYMA_03G037000_1|GWHPACEO008971 9
Int7287_409 607 196 0.0634152503394492 GWHPACES009002 NA NA 1
Int7287_409 637 639 0.06480952885161605 NA 100 GWHPACEB008321|GLYMA_ZH13_U021300_1_P 4
Int7287_409 779 369 0.0650215814865867 GWHPACED008447 NA NA 1
Int7287_409 470 471 0.06756854819098111 NA 100 GWHPACDY009163|GWHPACEF008452 13
Int7287_409 623 626 0.06759092477663546 NA 100 GWHPACEJ009227|GWHPACEW008933 3
Int7287_409 431 435 0.06809443060686197 NA 82 GWHPACDY009106|GWHPACEU009012 10
Int7287_409 652 242 0.06880762515566334 GWHPACEF080791 NA NA 1
Int7287_409 781 373 0.06894374169351794 GWHPACEP008413 NA NA 1
Int7287_409 487 488 0.07021578071777908 NA 100 GLYMA_03G037000_1|GWHPACEE008853 3
Int7287_409 733 734 0.07187716477402419 NA 100 GWHPACEP008415|GWHPACEV008457 2
Int7287_409 766 768 0.07189189883644131 NA 100 GWHPACEJ009671|GWHPACEH009079 5
Int7287_409 538 586 0.07268341344744833 NA 100 GWHPACEF080698|GWHPACED008442 3
Int7287_409 452 453 0.0755467418545496 NA 100 GWHPACEU008973|GWHPACEG008902 4
Int7287_409 553 554 0.07555170877322463 NA 47 GWHPACED008416|GWHPACEX079122 6
Int7287_409 807 399 0.07599091664921309 W05_GLYSO_03G005980_1_P NA NA 1
Int7287_409 650 240 0.07809800239708506 GWHPACEP008398 NA NA 1
Int7287_409 772 773 0.07844450645330477 NA 100 GWHPACEW008924|GWHPACEJ009663 2
Int7287_409 410 411 0.07958102817825759 NA 100 W05_GLYSO_03G006009_1_P|GWHPACEH009114 2
Int7287_409 815 816 0.0815946717584956 NA 100 GWHPACEW008881|GWHPACEJ009197 2
Int7287_409 637 638 0.08312069865217642 NA 100 GWHPACEJ009214|GWHPACEW008903 2
Int7287_409 470 484 0.08600586187109974 NA 100 GWHPACEU009005|GWHPACEH009105 3
Int7287_409 445 446 0.08691992523554418 NA 100 GWHPACDY009115|GWHPACES009005 12
Int7287_409 757 758 0.08733471649370812 NA 100 GWHPACEQ008507|GWHPACED008419 4
Int7287_409 629 630 0.08931387855794501 NA 100 GWHPACEB008326|GWHPACEI009200 4
Int7287_409 534 535 0.08937564779844392 NA 100 GWHPACDY009125|GLYMA_ZH13_U021400_1_P 3
Int7287_409 461 462 0.08942677107360168 NA 100 GWHPACEB008356|GWHPACDZ008776 2
Int7287_409 598 186 0.09295203018238482 GWHPACEQ008511 NA NA 1
Int7287_409 651 653 0.09550052973754694 NA 100 GWHPACED008412|GWHPACEF008428 2
Int7287_409 731 321 0.0959085105526252 GWHPACEJ009656 NA NA 1
Int7287_409 776 779 0.09702174496074531 NA 100 GWHPACEP008421|GWHPACED008447 2
Int7287_409 422 12 0.09782857350953697 GWHPACEA009164 NA NA 1
Int7287_409 692 693 0.09796062819783119 NA 100 GWHPACEA009194|GWHPACEO008974 18
Int7287_409 556 141 0.10195809271245161 GWHPACEW008888 NA NA 1
Int7287_409 740 330 0.10246987760219053 GWHPACES008964 NA NA 1
Int7287_409 766 767 0.10669295821437272 NA 100 GWHPACEP008422|GWHPACED008448 2
Int7287_409 652 241 0.11160704759982977 GWHPACES009012 NA NA 1
Int7287_409 775 364 0.11448586810469781 GWHPACDZ008741 NA NA 1
Int7287_409 755 344 0.11579017177451728 GWHPACEA009163 NA NA 1
Int7287_409 594 600 0.11772456661699758 NA 100 GWHPACES009000|GWHPACEX079118 6
Int7287_409 691 711 0.11854136115663415 NA 100 GWHPACDY009177|GWHPACEP008444 20
Int7287_409 663 267 0.11881509736666075 GWHPACDY009194 NA NA 1
Int7287_409 789 790 0.11896922153745512 NA 100 GWHPACEG008888|GWHPACER008201 4
Int7287_409 487 490 0.12302526843888713 NA 100 GWHPACEN008772|GWHPACEO008971 8
Int7287_409 692 300 0.12308924758113587 GWHPACDY009173 NA NA 1
Int7287_409 805 806 0.12322900693659106 NA 100 GWHPACEE008830|GWHPACEO008946 2
Int7287_409 416 417 0.128596732927275 NA 100 GWHPACES008979|GWHPACDY009109 4
Int7287_409 537 125 0.12998252943358024 GWHPACEU084994 NA NA 1
Int7287_409 606 613 0.13482212500732543 NA 100 W05_GLYSO_03G005972_1_P|GWHPACEQ008548 4
Int7287_409 732 322 0.13595880844418187 GLYMA_03G034900_1 NA NA 1
Int7287_409 412 413 0.13805626255699632 NA 100 W05_GLYSO_03G006009_1_P|GWHPACDZ008781 4
Int7287_409 646 239 0.13877588177570532 GWHPACEP008401 NA NA 1
Int7287_409 435 440 0.13961552224321344 NA 100 GWHPACEU009012|GWHPACEK008266 6
Int7287_409 588 589 0.1399174193817664 NA 100 GWHPACEK008277|GWHPACDY009196 6
Int7287_409 431 432 0.143317046434579 NA 100 GWHPACEH009114|GWHPACEI009233 4
Int7287_409 501 520 0.14550207123245282 NA 100 GWHPACEC008675|GWHPACEU085008 8
Int7287_409 606 607 0.14970522992617277 NA 100 GWHPACES009002|GWHPACEH009066 5
Int7287_409 445 48 0.15102087916265042 GLYMA_03G034800_1 NA NA 1
Int7287_409 446 447 0.15127866799800968 NA 100 GWHPACES008981|GWHPACDY009115 4
Int7287_409 501 502 0.16915742078585952 NA 100 GWHPACEB008381|GWHPACEA009215 19
Int7287_409 655 656 0.1699671855540516 NA 100 GWHPACEM009099|GWHPACES009052 27
Int7287_409 435 436 0.17494118239665726 NA 100 GWHPACDY009106|GWHPACEQ008490 5
Int7287_409 527 528 0.17555112210003587 NA 97 GWHPACEN008748|GWHPACEN008749 7
Int7287_409 420 421 0.23154860515408335 NA 100 GWHPACEU009027|GWHPACER008268 2
Int7287_409 648 649 0.235841349081048 NA 90 GWHPACEV008435|GWHPACEQ008536 2
Int7289_198 203 204 0.010069886300312173 NA 2 GWHPACES009410|GWHPACES009116 21
Int7289_198 372 373 0.010135457662470999 NA 59 GWHPACEN008839|GWHPACDZ008847 18
Int7289_198 239 240 0.010706211202327613 NA 0 GWHPACEK008319|GWHPACEO009065 28
Int7289_198 301 303 0.011019567168079383 NA 93 GWHPACEK008314|GWHPACEB008429 3
Int7289_198 263 279 0.011337668499073528 NA 40 GWHPACEE008947|W05_GLYSO_03G006088_1_P 29
Int7289_198 384 191 0.011495990789750594 GWHPACEE008938 NA NA 1
Int7289_198 385 386 0.011588000056345242 NA 92 GWHPACEH009194|GLYMA_ZH13_03G041000_1_P 6
Int7289_198 385 391 0.011621165711230237 NA 93 GLYMA_03G043650_1|GWHPACET009157 3
Int7289_198 268 63 0.011721843036358976 GWHPACEC008785 NA NA 1
Int7289_198 384 385 0.011729855054064058 NA 96 GWHPACEH009194|GLYMA_03G043650_1 9
Int7289_198 233 28 0.011760235545584403 GWHPACEE008937 NA NA 1
Int7289_198 331 339 0.01187233665540926 NA 99 W05_GLYSO_01G001360_1_P|GLYMA_01G127700_1 2
Int7289_198 305 306 0.011930644987398898 NA 10 GWHPACES009411|GWHPACEF008521 13
Int7289_198 206 207 0.012179839445324893 NA 0 GWHPACES009116|GWHPACEX008691 12
Int7289_198 207 208 0.01228289622482405 NA 7 GWHPACES009116|GWHPACEF008509 5
Int7289_198 274 66 0.01242101058223853 GWHPACEE008929 NA NA 1
Int7289_198 278 75 0.01246423829416501 GWHPACEO009069 NA NA 1
Int7289_198 236 32 0.012632215575235164 GWHPACEJ009329 NA NA 1
Int7289_198 364 365 0.0128016746279675 NA 100 GWHPACEI009347|GWHPACEJ009376 2
Int7289_198 343 345 0.012920666557223057 NA 60 GLYMA_U032405_1|GWHPACEB008459 4
Int7289_198 297 299 0.01303231221595817 NA 97 GWHPACEE008944|GWHPACEO009067 2
Int7289_198 240 241 0.013135417503251935 NA 6 GWHPACEK008319|GWHPACED008541 18
Int7289_198 206 220 0.013425426962890128 NA 5 GWHPACEF080651|GWHPACEC008786 14
Int7289_198 354 357 0.013696797289166314 NA 54 GWHPACEP008530|GWHPACEA009300 4
Int7289_198 222 226 0.014057499429134956 NA 43 W05_GLYSO_03G006061_1_P|GWHPACEE008924 3
Int7289_198 201 203 0.014088874989282373 NA 35 GWHPACES009116|GWHPACEX008685 21
Int7289_198 216 217 0.014292150563070049 NA 79 GWHPACEG009011|GWHPACER008317 4
Int7289_198 265 266 0.014415825981343501 NA 93 GWHPACEP008510|GWHPACEF080648 3
Int7289_198 288 289 0.014426941293912412 NA 99 GWHPACEJ009371|GWHPACEI009342 3
Int7289_198 224 19 0.014508277301193598 GWHPACED008544 NA NA 1
Int7289_198 322 328 0.014704297100777934 NA 53 GWHPACDY001950|GWHPACEA002001 13
Int7289_198 270 271 0.014712491338701965 NA 82 GWHPACEV008556|GWHPACEE008929 4
Int7289_198 205 206 0.014767372509630975 NA 0 GWHPACES009116|GWHPACEF080651 23
Int7289_198 210 4 0.014810490233841551 GWHPACEF008509 NA NA 1
Int7289_198 239 367 0.015015848359276175 NA 18 GWHPACEK008310|GWHPACDZ008854 2
Int7289_198 281 77 0.015334082290948936 GWHPACEW009036 NA NA 1
Int7289_198 340 353 0.015423261456938491 NA 82 GWHPACEJ009365|GWHPACEE008970 11
Int7289_198 379 384 0.015814103745564818 NA 84 GWHPACEE008938|GWHPACEH009194 10
Int7289_198 309 310 0.016557907804669328 NA 99 GWHPACEN008837|GWHPACEB008422 2
Int7289_198 244 245 0.016639076851654774 NA 99 GWHPACEK008319|GWHPACEB008431 3
Int7289_198 325 118 0.016711212434783095 GWHPACEF001937 NA NA 1
Int7289_198 241 242 0.01674474739277132 NA 22 GWHPACEO009054|GWHPACEK008319 6
Int7289_198 361 362 0.016816240422315314 NA 98 GWHPACEE008967|W05_GLYSO_03G006090_1_P 3
Int7289_198 300 301 0.016916930760808004 NA 73 GWHPACEV008551|GWHPACEK008314 5
Int7289_198 306 318 0.017199540310282507 NA 50 GLYMA_03G043200_1|GWHPACEF008521 4
Int7289_198 315 107 0.01736578984447586 GWHPACEF080650 NA NA 1
Int7289_198 284 285 0.017655108835769387 NA 71 W05_GLYSO_03G006091_1_P|GWHPACEJ009371 5
Int7289_198 321 117 0.01799945681249815 GWHPACEJ001987 NA NA 1
Int7289_198 220 221 0.018420204182658016 NA 18 GWHPACEF080651|GWHPACEP008506 8
Int7289_198 207 213 0.018772471556947466 NA 19 GWHPACEX008691|GWHPACEG009011 8
Int7289_198 209 211 0.019011429265793887 NA 53 GWHPACEA009268|GWHPACEA009263 2
Int7289_198 276 277 0.019211747657765045 NA 100 GWHPACEJ009337|GWHPACEW009035 2
Int7289_198 211 212 0.019285900524239244 NA 93 GWHPACEA009263|GWHPACEL008653 2
Int7289_198 357 359 0.01979983956110101 NA 100 GWHPACEA009300|GWHPACDZ008883 2
Int7289_198 205 239 0.019843857855122014 NA 0 GWHPACEK008319|GWHPACEK008310 28
Int7289_198 329 125 0.020548372435337952 GWHPACEA002001 NA NA 1
Int7289_198 283 291 0.021240675731138473 NA 26 GWHPACEL008670|GWHPACEJ001987 26
Int7289_198 240 261 0.021638939462881132 NA 0 GWHPACEO009065|GWHPACEP008510 29
Int7289_198 249 250 0.021967589452215535 NA 99 GWHPACED008541|GWHPACEQ008654 2
Int7289_198 232 27 0.022211949750938376 GWHPACEV008553 NA NA 1
Int7289_198 394 197 0.0228792758595023 GWHPACEL008668 NA NA 1
Int7289_198 235 236 0.023124892496732677 NA 100 GLYMA_ZH13_03G039800_1_P|GWHPACEJ009329 2
Int7289_198 223 225 0.02333079891841456 NA 93 GLYMA_03G043000_1|GWHPACEI009296 2
Int7289_198 247 41 0.023858838180181197 GWHPACES009119 NA NA 1
Int7289_198 361 157 0.023984197627051798 GWHPACEE008970 NA NA 1
Int7289_198 322 323 0.0243060676891703 NA 100 GWHPACEI001979|GWHPACEF001937 6
Int7289_198 229 230 0.024665219362204636 NA 79 GWHPACEL008663|GWHPACEW009031 7
Int7289_198 212 6 0.024862229288858263 GWHPACEA009263 NA NA 1
Int7289_198 242 243 0.02514446994047477 NA 74 GWHPACES009105|GWHPACEK008319 5
Int7289_198 371 372 0.025170542978004924 NA 35 GWHPACDZ008847|GWHPACEL008659 20
Int7289_198 261 262 0.025276681802871584 NA 12 GWHPACEO009065|GWHPACDZ008851 2
Int7289_198 227 23 0.025640662493467584 GWHPACEE008924 NA NA 1
Int7289_198 200 201 0.0263335580619532 NA 42 GWHPACEL008662|GWHPACES009116 21
Int7289_198 306 307 0.027291336961880113 NA 74 GWHPACES009411|GWHPACEN008837 10
Int7289_198 368 369 0.02734115990736698 NA 7 GWHPACDY009260|GWHPACET009156 2
Int7289_198 345 346 0.027478254615768298 NA 100 GLYMA_ZH13_03G043400_1_P|GWHPACEB008459 3
Int7289_198 221 222 0.027708615489683605 NA 22 GWHPACEP008506|W05_GLYSO_03G006061_1_P 7
Int7289_198 354 355 0.02846304334664308 NA 100 GWHPACEX008716|GWHPACEJ009365 3
Int7289_198 248 249 0.02864876775691798 NA 81 GWHPACED008541|GWHPACEP008502 4
Int7289_198 292 293 0.029099116970470826 NA 100 GWHPACEL008670|GWHPACEV008560 2
Int7289_198 222 223 0.029251726569684916 NA 30 GWHPACEP008506|GLYMA_03G043000_1 4
Int7289_198 213 216 0.02940827623248062 NA 100 GLYMA_ZH13_03G041700_1_P|GWHPACEG009011 5
Int7289_198 328 124 0.029648381227522044 GWHPACDY001950 NA NA 1
Int7289_198 296 89 0.03083905355619599 GWHPACES009113 NA NA 1
Int7289_198 230 231 0.030950669982389604 NA 65 GWHPACEL008663|GWHPACEE008937 4
Int7289_198 343 344 0.0310066472667575 NA 72 GWHPACDZ008887|GWHPACET009186 2
Int7289_198 297 298 0.031539953631929483 NA 100 GWHPACEL008664|GWHPACEV008554 2
Int7289_198 230 234 0.03162685772112347 NA 95 GWHPACEE008926|GWHPACEW009031 4
Int7289_198 228 229 0.03185884091543532 NA 67 GWHPACEL008663|GWHPACEW009032 7
Int7289_198 341 342 0.032799898499603436 NA 64 GWHPACDY009285|GWHPACDZ008887 7
Int7289_198 199 370 0.03378693667415117 NA 45 GWHPACES009114|GWHPACDZ008847 21
Int7289_198 279 280 0.03581638947851057 NA 75 GWHPACEE008947|GWHPACEW009036 3
Int7289_198 256 56 0.03600103297875837 GWHPACEH009193 NA NA 1
Int7289_198 243 244 0.03673472350914784 NA 76 GWHPACEK008319|GWHPACEA009266 5
Int7289_198 211 8 0.03686858251037623 GWHPACEA009268 NA NA 1
Int7289_198 244 247 0.03728545773593569 NA 78 GWHPACEA009266|GWHPACES009119 2
Int7289_198 301 302 0.03742151958031014 NA 100 GWHPACEV008551|GWHPACEL008661 2
Int7289_198 231 232 0.03861088305945026 NA 97 GWHPACEL008663|GWHPACEV008553 2
Int7289_198 329 330 0.03901641559600554 NA 36 GLYMA_ZH13_01G112500_1_P|GWHPACEN001858 11
Int7289_198 292 294 0.039729804049618185 NA 86 GWHPACES009113|GWHPACES009411 17
Int7289_198 225 20 0.03989340425756177 GLYMA_03G043000_1 NA NA 1
Int7289_198 199 198 0.04015349979579208 GWHPACDZ009147 NA NA 1
Int7289_198 199 198 0.04015349979579208 GWHPACDZ009147 NA NA 1
Int7289_198 199 198 0.04015349979579208 GWHPACDZ009147 NA NA 1
Int7289_198 199 198 0.04015349979579208 GWHPACDZ009147 NA NA 1
Int7289_198 319 112 0.04024979851241062 GWHPACEF008521 NA NA 1
Int7289_198 264 276 0.04111309167132777 NA 66 GWHPACEJ009337|GWHPACEE008946 4
Int7289_198 204 205 0.04115484091496739 NA 1 GWHPACES009116|GWHPACEK008319 22
Int7289_198 340 341 0.04235756937791055 NA 89 GWHPACDY009285|GWHPACEU009108 13
Int7289_198 200 171 0.043557871251584473 GWHPACEN008847 NA NA 1
Int7289_198 208 3 0.04488553794328424 GWHPACES009116 NA NA 1
Int7289_198 348 349 0.046863511180877275 NA 100 GWHPACEU009108|GWHPACES009146 2
Int7289_198 372 393 0.047138553619075846 NA 100 GWHPACEL008659|GWHPACEV008549 2
Int7289_198 341 348 0.04764539796329126 NA 97 GWHPACEU009108|GWHPACEH009228 6
Int7289_198 226 22 0.048867622419466926 W05_GLYSO_03G006061_1_P NA NA 1
Int7289_198 370 371 0.050727252306044926 NA 54 GWHPACDZ008847|GWHPACEV008557 20
Int7289_198 234 235 0.05461579754068427 NA 100 GWHPACEW009031|GLYMA_ZH13_03G039800_1_P 3
Int7289_198 300 94 0.05525572694123274 GWHPACEE008939 NA NA 1
Int7289_198 242 43 0.056857450590496496 GWHPACEO009054 NA NA 1
Int7289_198 342 343 0.058183461427864194 NA 83 GWHPACDZ008887|GLYMA_U032405_1 6
Int7289_198 212 7 0.05821129823854195 GWHPACEL008653 NA NA 1
Int7289_198 226 227 0.058597948597479035 NA 100 GWHPACEE008924|GWHPACEO009049 2
Int7289_198 241 248 0.058730074693855466 NA 99 GWHPACED008541|GLYMA_03G043080_1 12
Int7289_198 201 202 0.05902513851053843 NA 100 GWHPACEL008662|GWHPACEV008552 2
Int7289_198 199 200 0.05942972425903062 NA 73 GWHPACEN008847|GWHPACEL008662 21
Int7289_198 282 283 0.06037780075483834 NA 94 W05_GLYSO_03G006088_1_P|GWHPACEL008670 26
Int7289_198 348 350 0.06309029253386181 NA 100 GWHPACEH009228|GWHPACER008339 4
Int7289_198 282 340 0.06486383519641482 NA 100 GWHPACDY009285|GWHPACEJ009365 22
Int7289_198 353 360 0.06592634955890095 NA 99 GWHPACEE008970|GWHPACEI009347 6
Int7289_198 228 25 0.06618844330522708 GWHPACEC008786 NA NA 1
Int7289_198 357 358 0.07034767837687061 NA 100 GWHPACEP008530|GWHPACEQ008682 2
Int7289_198 362 363 0.07971362355519317 NA 100 W05_GLYSO_03G006090_1_P|GWHPACEX008722 2
Int7289_198 223 224 0.08002997877403023 NA 100 GWHPACEP008506|GWHPACED008544 2
Int7289_198 367 166 0.0809961552428964 GWHPACDZ008854 NA NA 1
Int7289_198 279 282 0.08125201619881213 NA 100 W05_GLYSO_03G006088_1_P|GWHPACDY009285 29
Int7289_198 221 17 0.08214726327811721 GWHPACEF080651 NA NA 1
Int7289_198 203 368 0.08449941566647534 NA 20 GWHPACEX008685|GWHPACDY009260 3
Int7289_198 280 281 0.08713057500295654 NA 100 GWHPACEW009036|GWHPACEJ009338 2
Int7289_198 243 42 0.08886297473845993 GWHPACES009105 NA NA 1
Int7289_198 231 233 0.09032838188804197 NA 100 GWHPACEE008937|GWHPACEO009060 2
Int7289_198 353 354 0.092658486735636 NA 100 GWHPACEJ009365|GWHPACEP008530 7
Int7289_198 263 264 0.0955494892440811 NA 94 GWHPACEP008510|GWHPACEJ009337 11
Int7289_198 204 167 0.09991551374410403 GWHPACES009410 NA NA 1
Int7289_198 234 33 0.10791877873458582 GWHPACEE008926 NA NA 1
Int7289_198 248 252 0.1080761940770853 NA 100 GLYMA_03G043080_1|GWHPACEI009305 8
Int7289_198 330 126 0.11104939798091448 GLYMA_ZH13_01G112500_1_P NA NA 1
Int7289_198 209 210 0.1138402717738834 NA 100 GWHPACEF008509|GWHPACDY009248 2
Int7289_198 369 169 0.114691483043913 GWHPACDY009260 NA NA 1
Int7289_198 378 379 0.1159196751176012 NA 100 GWHPACEQ008648|GWHPACEH009194 15
Int7289_198 342 137 0.11692483384057917 GWHPACDY009285 NA NA 1
Int7289_198 280 76 0.11889697018279553 GWHPACEE008947 NA NA 1
Int7289_198 262 59 0.11914826918655878 GWHPACDZ008851 NA NA 1
Int7289_198 367 165 0.1235417468267669 GWHPACEK008310 NA NA 1
Int7289_198 213 214 0.12496791839541824 NA 100 GWHPACEF008522|GWHPACEX008691 3
Int7289_198 262 58 0.13724752325287157 GWHPACEO009065 NA NA 1
Int7289_198 360 361 0.1422304019445882 NA 100 GWHPACEE008970|GWHPACEE008967 3
Int7289_198 326 119 0.15201193031331894 GWHPACEC001952 NA NA 1
Int7289_198 344 138 0.15764549649808188 GWHPACDZ008887 NA NA 1
Int7289_198 360 364 0.16999844483938636 NA 100 GWHPACEI009347|GWHPACEW009072 4
Int7289_198 276 278 0.17275477959686625 NA 100 GWHPACEE008946|GWHPACEO009069 2
Int7289_198 291 292 0.26337238483977254 NA 100 GWHPACEL008670|GWHPACES009113 17
Int7289_198 229 237 0.29729339409072064 NA 100 GWHPACEJ009331|GWHPACEW009032 3
Int7289_198 283 284 0.4234321708544031 NA 100 W05_GLYSO_03G006088_1_P|W05_GLYSO_03G006091_1_P 5
Int7289_198 291 321 1.5461950563985292 NA 100 GWHPACEJ001987|GWHPACEF001937 20
Int7491_119 144 145 0.011018811571430278 NA 100 GWHPACEK072341|GWHPACEP075885 22
Int7491_119 232 111 0.015483477708101196 W05_GLYSO_13G035987_1_P NA NA 1
Int7491_119 195 215 0.0156613422240289 NA 100 GWHPACEO081632|GWHPACEW080481 4
Int7491_119 143 166 0.016559803400781878 NA 96 GWHPACDZ078975|W05_GLYSO_20G053143_1_P 27
Int7491_119 166 167 0.01898321890209781 NA 100 W05_GLYSO_20G053143_1_P|GWHPACDY082850 26
Int7491_119 144 39 0.020168211272611397 GWHPACDZ078976 NA NA 1
Int7491_119 192 67 0.023049880884365163 GLYMA_ZH13_13G057600_1_P NA NA 1
Int7491_119 143 144 0.034649338422714844 NA 100 GWHPACDZ078976|GWHPACEK072341 23
Int7491_119 191 66 0.037720725259122435 GWHPACEN079724 NA NA 1
Int7491_119 141 142 0.10872008232069441 NA 100 GWHPACEK072341|GLYMA_ZH13_13G057600_1_P 28
Int7491_119 142 143 0.14207973122994413 NA 100 GWHPACEK072341|GWHPACDZ078975 28
Int7491_119 140 141 0.2126655860014216 NA 100 GWHPACEK072341|GWHPACEB073276 27
Int7491_119 141 194 0.2234820374854162 NA 100 GWHPACEC075756|GWHPACEB073276 25
Int7491_119 142 192 0.3901674160576024 NA 100 GLYMA_ZH13_13G057600_1_P|GWHPACEJ053690 3
Int7663_158 304 142 0.010504238303762998 GWHPACEO054329 NA NA 1
Int7663_158 160 311 0.010570638118673656 NA 50 GLYMA_ZH13_13G168400_1_P|GWHPACES053930 5
Int7663_158 282 295 0.012255783351068179 NA 22 GWHPACEN062932|GWHPACEM063485 2
Int7663_158 272 273 0.012402004600012511 NA 57 GWHPACEK056759|GLYMA_15G226100_1 4
Int7663_158 215 216 0.012825100211584454 NA 93 GWHPACEJ086836|GWHPACEW053518 3
Int7663_158 209 211 0.01373332297317829 NA 63 GWHPACEG053735|GWHPACES053894 10
Int7663_158 281 116 0.014707808445648264 GWHPACDY065399 NA NA 1
Int7663_158 161 306 0.014976696644155294 NA 25 GWHPACEP050556|GWHPACEV049369 6
Int7663_158 161 162 0.015771485806625764 NA 12 GWHPACEI055839|GWHPACEQ050531 12
Int7663_158 303 144 0.015773939892623868 GWHPACDY055412 NA NA 1
Int7663_158 160 161 0.01585208685116264 NA 30 GWHPACEI055839|GWHPACEP050556 7
Int7663_158 295 131 0.01605718964958825 GWHPACEM063485 NA NA 1
Int7663_158 276 113 0.016374367791090888 GWHPACEQ059469 NA NA 1
Int7663_158 305 145 0.016873961620107708 W05_GLYSO_11G031113_1_P NA NA 1
Int7663_158 298 300 0.016917855677974963 NA 70 W05_GLYSO_11G031110_1_P|GWHPACEP050560 6
Int7663_158 217 52 0.01698797749856822 GWHPACEW053518 NA NA 1
Int7663_158 172 220 0.017205121368445226 NA 41 GWHPACET054655|GWHPACDY055416 27
Int7663_158 172 173 0.017267149499450855 NA 58 GWHPACEJ055648|GWHPACEC050584 27
Int7663_158 211 212 0.018438045352203582 NA 87 GWHPACES053894|GWHPACEJ086836 9
Int7663_158 159 160 0.01913179406597344 NA 36 GWHPACEI055839|GLYMA_ZH13_13G168400_1_P 2
Int7663_158 216 217 0.019840381324796187 NA 100 GWHPACEW053518|GWHPACEX050229 2
Int7663_158 173 187 0.019885041874231162 NA 51 GWHPACEC050584|GWHPACEM053882 26
Int7663_158 215 218 0.01995923110548246 NA 100 GLYMA_13G184800_1|GWHPACET054563 3
Int7663_158 184 185 0.020650655548864895 NA 75 GLYMA_ZH13_13G168800_1_P|GWHPACEE053733 3
Int7663_158 163 167 0.020662382717968435 NA 67 GWHPACEA054631|GWHPACDY055343 17
Int7663_158 306 308 0.020784140060394175 NA 53 GWHPACEF051018|GWHPACEV049369 4
Int7663_158 305 146 0.021564111132663745 GWHPACDY055414 NA NA 1
Int7663_158 187 188 0.02185137544399528 NA 54 GWHPACEC050584|W05_GLYSO_11G031151_1_P 11
Int7663_158 173 174 0.022753874607330506 NA 43 GWHPACEJ055648|GWHPACEV049374 13
Int7663_158 245 71 0.02312947527756265 GWHPACEW053613 NA NA 1
Int7663_158 162 163 0.02600598933394495 NA 43 GWHPACEQ050531|GWHPACEA054631 13
Int7663_158 212 215 0.026749416522409607 NA 100 GWHPACEJ086836|GLYMA_13G184800_1 6
Int7663_158 279 280 0.026903899493030646 NA 61 GWHPACDY065399|GWHPACEF060335 18
