Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int13273_240_289_L_206 317 327 0.05287547599490229 NA 80 GWHPACEJ074925|GWHPACED069561 25
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 285 69 0.05783886616617881 GWHPACEB066237 NA NA 1
Int13273_240_289_L_206 278 279 0.058204703336222866 NA 99 GWHPACEU073260|GWHPACEL069187 4
Int13273_240_289_L_206 332 334 0.059286766536562535 NA 81 GWHPACEU073283|GWHPACEP068589 21
Int13273_240_289_L_206 379 380 0.059298123045489703 NA 9 W05_GLYSO_18G047877_1_P|W05_GLYSO_18G047888_1_P 4
Int13273_240_289_L_206 378 395 0.05964196338343199 NA 99 GWHPACEF069166|GWHPACEO073629 7
Int13273_240_289_L_206 221 222 0.05984770792897506 NA 100 GWHPACEF069154|GWHPACEE072659 4
Int13273_240_289_L_206 303 309 0.0624032520655858 NA 15 GWHPACDY074896|W05_GLYSO_18G047935_1_P 25
Int13273_240_289_L_206 310 312 0.07104654192308736 NA 83 GWHPACDY074895|GWHPACDY075882 2
Int13273_240_289_L_206 236 237 0.0745046879136454 NA 100 GWHPACEI075303|GWHPACEN072025 11
Int13273_240_289_L_206 312 313 0.0754755985258853 NA 32 GWHPACDY075882|W05_GLYSO_18G047920_1_P 2
Int13273_240_289_L_206 222 223 0.07620308960776646 NA 100 GWHPACEF069154|GWHPACEK065251 2
Int13273_240_289_L_206 325 326 0.07970935647546178 NA 98 GWHPACEJ074918|GWHPACEO073662 2
Int13273_240_289_L_206 362 363 0.08473220334849577 NA 100 GWHPACEA073133|GWHPACDY074889 8
Int13273_240_289_L_206 315 102 0.08479606564844606 GWHPACDY075884 NA NA 1
Int13273_240_289_L_206 228 229 0.08949580560265688 NA 100 GLYMA_18G083900_1|GWHPACEL069192 5
Int13273_240_289_L_206 362 370 0.09762341981424653 NA 100 GWHPACEF069159|W05_GLYSO_18G047885_1_P 9
Int13273_240_289_L_206 314 103 0.0976605250347281 W05_GLYSO_18G047891_1_P NA NA 1
Int13273_240_289_L_206 228 233 0.09869910754094538 NA 96 GWHPACEI075303|GWHPACEA073107 20
Int13273_240_289_L_206 263 265 0.10244167687106762 NA 100 GWHPACDZ071406|GWHPACDY074862 10
Int13273_240_289_L_206 304 308 0.10621655193562522 NA 100 GLYMA_18G087700_1|W05_GLYSO_18G047929_1_P 2
Int13273_240_289_L_206 316 104 0.11101647735712442 W05_GLYSO_18G047935_1_P NA NA 1
Int13273_240_289_L_206 262 263 0.11903017406498868 NA 88 GWHPACEH072857|GWHPACDZ071406 12
Int13273_240_289_L_206 257 291 0.11954473912183636 NA 100 GWHPACEH072847|GLYMA_18G082200_1 12
Int13273_240_289_L_206 234 401 0.12155070086910261 NA 100 GWHPACEL069218|GLYMA_18G088300_1 6
Int13273_240_289_L_206 378 379 0.12964564314188315 NA 7 W05_GLYSO_18G047877_1_P|GWHPACER067082 11
Int13273_240_289_L_206 380 168 0.13034349544643248 W05_GLYSO_18G047877_1_P NA NA 1
Int13273_240_289_L_206 334 344 0.1423178221812076 NA 100 GWHPACEP068589|GWHPACDZ071429 18
Int13273_240_289_L_206 321 322 0.1631376729377775 NA 61 GLYMA_U031229_1|GWHPACDY074892 5
Int13273_240_289_L_206 259 44 0.1667126387693512 GLYMA_18G088000_1 NA NA 1
Int13273_240_289_L_206 263 264 0.16933107095330427 NA 100 GWHPACEH072857|GWHPACEF069165 2
Int13273_240_289_L_206 259 260 0.16951940010838265 NA 100 W05_GLYSO_18G047930_1_P|GWHPACEL069215 3
Int13273_240_289_L_206 265 266 0.16962788899517725 NA 100 GWHPACEQ068135|GWHPACDZ071406 8
Int13273_240_289_L_206 304 305 0.17543612163393804 NA 100 GLYMA_18G084400_1|GWHPACET073761 4
Int13273_240_289_L_206 322 112 0.18731866092560928 GLYMA_U031229_1 NA NA 1
Int13273_240_289_L_206 215 6 0.20249523092573088 GWHPACEU073257 NA NA 1
Int13273_240_289_L_206 380 381 0.2581708984032055 NA 100 W05_GLYSO_18G047888_1_P|GWHPACEU073354 4
Int13273_240_289_L_206 322 323 0.3410365343745768 NA 100 GWHPACEA073136|GWHPACDY074892 4
Int13273_240_289_L_206 249 250 1.55329236462737 NA 100 W05_GLYSO_18G047881_1_P|GWHPACEE072663 8
Int13273_240_289_R_21 26 27 0.02373391997479045 NA 94 GWHPACEJ002301|GWHPACEM002272 0
Int13273_240_289_R_21 27 19 0.02425840946036973 GWHPACEJ002301 NA NA 0
Int13273_240_289_R_21 27 28 0.024278975858572607 NA 90 GWHPACEH002278|GWHPACEM002272 0
Int13273_240_289_R_21 22 23 0.029147730064631006 NA 99 GWHPACEK002134|GWHPACDZ002277 0
Int13273_240_289_R_21 22 21 0.04138994254462193 GWHPACEB002159 NA NA 0
Int13273_240_289_R_21 22 25 0.041750309836125446 NA 100 GWHPACEN002141|GWHPACEM002272 0
Int13273_240_289_R_21 33 34 0.05363420467746508 NA 97 GWHPACET002312|GWHPACEX002281 0
Int13273_240_289_R_21 32 40 0.058577798696117955 NA 100 GLYMA_ZH13_01G131700_1_P|W05_GLYSO_01G001584_1_P 0
Int13273_240_289_R_21 40 14 0.10339829822457773 GLYMA_ZH13_01G131700_1_P NA NA 0
Int13537_99_138_R_7 10 11 0.011617737709686772 NA 97 GWHPACDZ078905|GWHPACEC075616 0
Int13537_99_138_R_7 11 4 0.027919898199559895 GWHPACEC075616 NA NA 0
Int13537_99_145_R_25 36 24 0.01794823678627223 GWHPACEB031135 NA NA 0
Int13537_99_169_R_23 29 34 0.02061978496636842 NA 43 GLYMA_18G105100_1|GWHPACEP068828 0
Int13537_99_169_R_23 40 12 0.023369269620858998 GWHPACEK065520 NA NA 0
Int13537_99_169_R_23 28 29 0.04056759510899236 NA 83 GLYMA_ZH13_18G095300_1_P|GWHPACEP068828 0
Int13537_99_169_R_23 42 17 0.06347394364463985 GWHPACED069772 NA NA 0
Int13537_99_169_R_23 27 28 0.12831177456304613 NA 100 GLYMA_ZH13_18G095300_1_P|GWHPACED069772 0
Int13635_63_106_R_20 28 29 0.011755471816712808 NA 69 GWHPACEO083906|GWHPACEN081897 0
Int13635_63_106_R_20 26 2 0.0126644984430913 GWHPACER076520 NA NA 0
Int13635_63_106_R_20 29 7 0.01958711963036004 GWHPACEO083906 NA NA 0
Int13635_63_89_L_26 35 36 0.010656573868184529 NA 100 GWHPACDY042949|GWHPACEH041945 0
Int13635_63_89_L_26 38 19 0.02420042721769571 GWHPACEX039142 NA NA 0
Int13635_63_89_L_26 36 37 0.04712653739108471 NA 100 GWHPACEH041945|GWHPACDZ040930 0
Int7287_409_656_L_353 656 660 0.010051056667802576 NA 100 W05_GLYSO_03G005973_1_P|GWHPACEP078802 5
Int7287_409_656_L_353 588 230 0.01008964898114932 GWHPACEJ009204 NA NA 1
Int7287_409_656_L_353 391 392 0.010312487803809145 NA 67 GWHPACEQ008528|GWHPACEN008255 6
Int7287_409_656_L_353 564 205 0.010577219953128408 GWHPACEJ009197 NA NA 1
Int7287_409_656_L_353 570 571 0.010637694319628986 NA 100 GWHPACEU008980|GWHPACEH009079 4
Int7287_409_656_L_353 417 67 0.010754508895073562 GWHPACEK008277 NA NA 1
Int7287_409_656_L_353 356 357 0.010941078312883993 NA 13 GWHPACEP078811|GWHPACEV008455 23
Int7287_409_656_L_353 407 408 0.0109884904330793 NA 57 GWHPACEI009195|GWHPACEN008748 5
Int7287_409_656_L_353 371 15 0.011318082521452026 GWHPACEG008889 NA NA 1
Int7287_409_656_L_353 670 313 0.011530231806419437 GWHPACEF008452 NA NA 1
Int7287_409_656_L_353 486 487 0.011682979477624348 NA 84 GWHPACDY009104|GWHPACES008993 6
Int7287_409_656_L_353 426 70 0.011716088599384236 GWHPACEU085004 NA NA 1
Int7287_409_656_L_353 591 595 0.011885811644095268 NA 99 GWHPACEP008400|GWHPACEF080784 2
Int7287_409_656_L_353 583 223 0.011984819265210658 GWHPACDY009099 NA NA 1
Int7287_409_656_L_353 471 117 0.012038247062311347 GWHPACEL008558 NA NA 1
Int7287_409_656_L_353 469 472 0.012090882385020228 NA 90 W05_GLYSO_03G005972_1_P|GWHPACEV008436 4
Int7287_409_656_L_353 600 601 0.012143471885319931 NA 27 GLYMA_03G034900_1|GWHPACDY009096 8
Int7287_409_656_L_353 529 530 0.012799405062618535 NA 100 GWHPACEP008395|GWHPACED008400 2
Int7287_409_656_L_353 682 683 0.012866390645488987 NA 100 GWHPACER008243|GWHPACEH009105 2
Int7287_409_656_L_353 608 609 0.0130358512267589 NA 33 W05_GLYSO_03G005980_1_P|W05_GLYSO_03G005982_1_P 8
Int7287_409_656_L_353 475 644 0.013067239694710001 NA 0 GWHPACEM009085|GWHPACDY009173 27
Int7287_409_656_L_353 415 416 0.013175385760258163 NA 31 GWHPACDY009196|GWHPACEB008301 17
Int7287_409_656_L_353 476 627 0.013442783888259527 NA 7 GWHPACEA009165|W05_GLYSO_03G006009_1_P 11
Int7287_409_656_L_353 386 387 0.01358197403051615 NA 24 GWHPACEV008455|GWHPACEQ008497 4
Int7287_409_656_L_353 591 592 0.013679003326861975 NA 95 W05_GLYSO_03G005983_1_P|GWHPACEH009046 3
Int7287_409_656_L_353 588 229 0.01396491874152533 GWHPACES008967 NA NA 1
Int7287_409_656_L_353 358 374 0.014091206219595346 NA 30 GWHPACDY009100|GWHPACDY009122 10
Int7287_409_656_L_353 477 482 0.014175123379106648 NA 1 GWHPACDY009104|GWHPACEB008321 29
Int7287_409_656_L_353 366 9 0.014270832763661038 GWHPACEX079122 NA NA 1
Int7287_409_656_L_353 644 664 0.014358503707945456 NA 4 GWHPACDY009173|GWHPACDY009163 26
Int7287_409_656_L_353 607 250 0.01448482733707096 GWHPACEP008415 NA NA 1
Int7287_409_656_L_353 609 610 0.01469840033566726 NA 87 W05_GLYSO_03G005980_1_P|GWHPACEH009044 4
Int7287_409_656_L_353 627 629 0.014790617101513312 NA 24 W05_GLYSO_03G006009_1_P|GWHPACES008979 11
Int7287_409_656_L_353 476 477 0.014812598938227003 NA 2 GWHPACEP008401|GWHPACDY009104 29
Int7287_409_656_L_353 540 541 0.015045142137140413 NA 16 GWHPACEF080791|GWHPACED008412 3
Int7287_409_656_L_353 478 479 0.01506667484280024 NA 82 GWHPACEU084988|GWHPACEV008435 4
Int7287_409_656_L_353 641 285 0.015259620860565702 GWHPACDY009120 NA NA 1
Int7287_409_656_L_353 601 602 0.015476999486720145 NA 29 GWHPACDY009096|GWHPACEV008457 7
Int7287_409_656_L_353 644 645 0.015574878552813002 NA 0 GWHPACEM009085|GWHPACES008981 16
Int7287_409_656_L_353 432 77 0.01565303421972714 GWHPACEH009063 NA NA 1
Int7287_409_656_L_353 578 579 0.015686553363619744 NA 99 GWHPACEV008458|GWHPACEQ008557 3
Int7287_409_656_L_353 517 518 0.01576088213639892 NA 94 GWHPACEA009194|GWHPACEF008456 10
Int7287_409_656_L_353 619 620 0.016006125598417055 NA 92 GWHPACEP008421|GWHPACEP008420 3
Int7287_409_656_L_353 698 342 0.01613422770089281 GWHPACDY009166 NA NA 1
Int7287_409_656_L_353 420 421 0.01626637225804571 NA 100 GWHPACEM009102|GWHPACEC008738 2
Int7287_409_656_L_353 567 568 0.01636728320000383 NA 24 GWHPACEJ009671|GWHPACEJ009663 17
Int7287_409_656_L_353 683 326 0.0164801148917232 GWHPACER008243 NA NA 1
Int7287_409_656_L_353 575 577 0.01666566369823691 NA 26 GWHPACEV008458|W05_GLYSO_03G005983_1_P 16
Int7287_409_656_L_353 666 667 0.01694667466573883 NA 16 GWHPACDY009163|GWHPACEI009223 21
Int7287_409_656_L_353 486 492 0.01707909619289601 NA 85 GWHPACEA009170|GWHPACEC008694 7
Int7287_409_656_L_353 590 596 0.01739560916536776 NA 55 GWHPACEP008413|GWHPACEQ008484 4
Int7287_409_656_L_353 628 273 0.01763620886939801 GWHPACEA009165 NA NA 1
Int7287_409_656_L_353 657 658 0.01766324513793415 NA 100 GWHPACEU008973|GWHPACEH009070 2
Int7287_409_656_L_353 592 594 0.017694650344571655 NA 100 GWHPACEH009046|GWHPACER008195 2
Int7287_409_656_L_353 434 475 0.017949912864061696 NA 32 GWHPACEP008401|GWHPACEM009085 29
Int7287_409_656_L_353 528 531 0.01835987424772306 NA 43 GWHPACEQ008507|GWHPACEJ009668 7
Int7287_409_656_L_353 590 591 0.01849965236397042 NA 93 W05_GLYSO_03G005983_1_P|GWHPACEP008400 5
Int7287_409_656_L_353 589 590 0.018750297818997275 NA 31 W05_GLYSO_03G005983_1_P|GWHPACEP008413 8
Int7287_409_656_L_353 368 371 0.018892566701082972 NA 100 GWHPACEH009054|GWHPACEG008889 2
Int7287_409_656_L_353 356 404 0.019173236711085492 NA 15 GWHPACEU084994|GWHPACEI009195 22
Int7287_409_656_L_353 363 364 0.019474374338210372 NA 89 GWHPACEF008392|GWHPACEW008888 2
Int7287_409_656_L_353 665 666 0.019686618539639704 NA 13 GWHPACDY009163|GWHPACEN008772 26
Int7287_409_656_L_353 592 593 0.019977942957062966 NA 100 W05_GLYSO_03G005983_1_P|W05_GLYSO_03G005981_1_P 1
Int7287_409_656_L_353 699 343 0.02000241330453747 GWHPACDZ008779 NA NA 1
Int7287_409_656_L_353 545 546 0.020089149112886416 NA 84 GLYMA_U031103_1|GWHPACEA009158 12
Int7287_409_656_L_353 613 615 0.02019564198452395 NA 99 GWHPACEJ009226|GWHPACED008403 4
Int7287_409_656_L_353 630 631 0.02019742679145236 NA 100 GWHPACDZ008781|GWHPACEW008963 3
Int7287_409_656_L_353 664 665 0.020283670567712967 NA 8 GWHPACDY009163|GWHPACEO008946 26
Int7287_409_656_L_353 539 540 0.02037401458804362 NA 7 GWHPACEP008398|GWHPACEF080791 4
Int7287_409_656_L_353 645 646 0.02078255951016238 NA 6 GLYMA_03G034800_1|GWHPACEM009085 5
Int7287_409_656_L_353 616 259 0.02125102864738511 GWHPACEX008589 NA NA 1
Int7287_409_656_L_353 695 698 0.02128019478135044 NA 100 GWHPACDY009166|GWHPACDZ008779 4
Int7287_409_656_L_353 621 264 0.021312461319386796 GWHPACEP008421 NA NA 1
Int7287_409_656_L_353 618 619 0.02158864526327642 NA 54 GWHPACDZ008741|GWHPACEP008421 4
Int7287_409_656_L_353 531 535 0.022110115052787385 NA 100 GWHPACEW008920|GWHPACEJ009668 3
Int7287_409_656_L_353 666 692 0.022278627465645573 NA 13 GWHPACEN008772|GWHPACES008960 10
Int7287_409_656_L_353 387 32 0.022288496399386085 GWHPACEV008455 NA NA 1
Int7287_409_656_L_353 568 569 0.022874471505967615 NA 21 GWHPACEJ009671|GWHPACEP008422 7
Int7287_409_656_L_353 435 462 0.023016982120622673 NA 56 GWHPACEH009066|GWHPACEQ008548 9
Int7287_409_656_L_353 637 638 0.023681668228239847 NA 87 GWHPACEA009164|GWHPACDY009103 4
Int7287_409_656_L_353 472 473 0.023748819928824265 NA 100 GWHPACEV008436|GWHPACEL008549 3
Int7287_409_656_L_353 639 640 0.02382158800850329 NA 99 GWHPACDY009124|GWHPACEL008557 3
Int7287_409_656_L_353 485 498 0.02395395322032675 NA 29 GWHPACEV008403|GWHPACER008251 20
Int7287_409_656_L_353 488 128 0.024229721742056853 GWHPACDZ008740 NA NA 1
Int7287_409_656_L_353 577 578 0.024243609199686954 NA 22 GWHPACEV008458|GWHPACEX008575 12
Int7287_409_656_L_353 703 350 0.024601939842576775 GWHPACDY009094 NA NA 1
Int7287_409_656_L_353 608 618 0.024717935047880307 NA 23 GWHPACES008964|GWHPACDZ008741 5
Int7287_409_656_L_353 484 527 0.02480607277677076 NA 31 GWHPACEA009163|GWHPACES009011 9
Int7287_409_656_L_353 560 562 0.02494309171334023 NA 36 GWHPACEX008573|GWHPACEJ009203 4
Int7287_409_656_L_353 547 555 0.025288959233647386 NA 76 GWHPACEJ009227|GWHPACEM009043 6
Int7287_409_656_L_353 434 435 0.025293010041852956 NA 25 GWHPACEH009131|GWHPACEH009066 22
Int7287_409_656_L_353 485 486 0.025316583427529803 NA 92 GWHPACDY009104|GWHPACEA009170 13
Int7287_409_656_L_353 489 490 0.025459314525178814 NA 100 GWHPACEF008386|GWHPACED008399 3
Int7287_409_656_L_353 425 426 0.025683194205045844 NA 29 GWHPACEU085004|GWHPACEQ008511 2
Int7287_409_656_L_353 629 633 0.025891117690320913 NA 31 GWHPACES008979|GWHPACDY009103 8
Int7287_409_656_L_353 610 611 0.026366717552133 NA 100 GWHPACEG008883|GWHPACEH009044 3
Int7287_409_656_L_353 684 685 0.02639852317049525 NA 70 GWHPACEI009223|GWHPACER008220 7
Int7287_409_656_L_353 416 422 0.02662349978077238 NA 48 GWHPACEB008301|GWHPACES009000 12
Int7287_409_656_L_353 620 622 0.026716693000244797 NA 94 GWHPACEF080695|GWHPACEP008420 3
Int7287_409_656_L_353 413 61 0.02680924171267277 GWHPACDY009125 NA NA 1
Int7287_409_656_L_353 565 209 0.02705181406706981 GWHPACES008990 NA NA 1
Int7287_409_656_L_353 483 537 0.02719298350789421 NA 1 GWHPACEF080791|W05_GLYSO_03G005980_1_P 24
Int7287_409_656_L_353 586 227 0.02733217783590799 GWHPACEH009053 NA NA 1
Int7287_409_656_L_353 547 548 0.02747799344770324 NA 67 GWHPACEA009158|GWHPACEB008326 8
Int7287_409_656_L_353 468 114 0.02795860651571473 GWHPACEF080774 NA NA 1
Int7287_409_656_L_353 546 187 0.028177046534691903 GLYMA_U031103_1 NA NA 1
Int7287_409_656_L_353 528 529 0.028560703347055637 NA 99 GWHPACES009011|GWHPACEP008395 3
Int7287_409_656_L_353 441 99 0.02868925732541588 GWHPACEF080671 NA NA 1
Int7287_409_656_L_353 405 415 0.02969496096266248 NA 27 GWHPACDY009196|GWHPACEH009131 26
Int7287_409_656_L_353 615 617 0.02990471013787187 NA 100 GWHPACED008403|GWHPACEP008399 2
Int7287_409_656_L_353 555 558 0.03003148204531935 NA 99 GWHPACEM009043|W05_GLYSO_03G005994_1_P 3
Int7287_409_656_L_353 654 655 0.03018003356837006 NA 100 GWHPACEF080780|GWHPACEU008973 10
Int7287_409_656_L_353 469 470 0.030548428874139867 NA 100 GWHPACEQ008548|GWHPACEV008445 3
Int7287_409_656_L_353 595 236 0.03098019561161353 GWHPACEF080784 NA NA 1
Int7287_409_656_L_353 490 132 0.031216416530913678 GWHPACEF008386 NA NA 1
Int7287_409_656_L_353 669 670 0.031805819136652404 NA 89 GWHPACEF008452|GLYMA_ZH13_03G034200_1_P 12
Int7287_409_656_L_353 581 222 0.03188763876310986 GWHPACEX008575 NA NA 1
Int7287_409_656_L_353 639 283 0.03227013350989549 GWHPACDY009103 NA NA 1
Int7287_409_656_L_353 570 210 0.03227556543222912 GWHPACEJ009671 NA NA 1
Int7287_409_656_L_353 544 545 0.03255666318454545 NA 78 W05_GLYSO_03G005971_1_P|GLYMA_U031103_1 12
Int7287_409_656_L_353 703 349 0.03266816273552339 GWHPACES008960 NA NA 1
Int7287_409_656_L_353 404 405 0.03302016652040036 NA 57 GWHPACEI009195|GWHPACDY009196 23
Int7287_409_656_L_353 354 355 0.03363442754118515 NA 100 GWHPACEP008416|GWHPACED008442 2
Int7287_409_656_L_353 482 483 0.033709600985796666 NA 2 GWHPACDY009104|GWHPACEF080791 29
Int7287_409_656_L_353 406 407 0.03472565551413882 NA 75 GWHPACEM009038|GWHPACEI009195 6
Int7287_409_656_L_353 562 565 0.034988476175183504 NA 95 GWHPACES008990|GWHPACEJ009203 3
Int7287_409_656_L_353 558 559 0.035451822501633964 NA 100 W05_GLYSO_03G005994_1_P|GWHPACDZ008750 2
Int7287_409_656_L_353 694 695 0.036037829101238504 NA 97 GWHPACEO008971|GWHPACDY009166 7
Int7287_409_656_L_353 670 671 0.03626407622071966 NA 100 GWHPACEQ008581|GLYMA_ZH13_03G034200_1_P 12
Int7287_409_656_L_353 487 488 0.03660003890453334 NA 100 GWHPACDY009104|GWHPACDZ008740 2
Int7287_409_656_L_353 362 363 0.038566618614839815 NA 56 GWHPACED008416|GWHPACEF008392 3
Int7287_409_656_L_353 527 528 0.03945780906068067 NA 59 GWHPACES009011|GWHPACEQ008507 8
Int7287_409_656_L_353 492 133 0.03951963728949766 GWHPACEA009170 NA NA 1
Int7287_409_656_L_353 582 583 0.039748142788956206 NA 100 GWHPACDY009099|GWHPACEG008888 5
Int7287_409_656_L_353 435 436 0.03982289292137194 NA 51 GWHPACEH009131|GWHPACEN008250 22
Int7287_409_656_L_353 541 542 0.03994759467366226 NA 66 GWHPACEF080791|GWHPACES009012 2
Int7287_409_656_L_353 667 668 0.04033315721195596 NA 40 GWHPACDY009163|GWHPACER008243 16
Int7287_409_656_L_353 477 478 0.041050818478090355 NA 99 GWHPACEP008401|GWHPACEV008435 5
Int7287_409_656_L_353 413 414 0.04105956987118559 NA 100 GLYMA_ZH13_U021400_1_P|GWHPACEN008262 2
Int7287_409_656_L_353 669 312 0.04129456545728692 GWHPACDY009163 NA NA 1
Int7287_409_656_L_353 424 425 0.04165059203994463 NA 98 GWHPACEV008422|GWHPACEU085004 3
Int7287_409_656_L_353 468 113 0.04240419601858935 GWHPACEP008402 NA NA 1
Int7287_409_656_L_353 596 597 0.04294019028930811 NA 100 GWHPACEL008502|GWHPACEQ008484 3
Int7287_409_656_L_353 487 489 0.04387299821775752 NA 96 GWHPACES008993|GWHPACED008399 4
Int7287_409_656_L_353 698 699 0.044257552341707335 NA 100 GWHPACDZ008779|GWHPACEW008961 3
Int7287_409_656_L_353 429 75 0.04440953964878765 GWHPACEX079118 NA NA 1
Int7287_409_656_L_353 362 365 0.04467340198534636 NA 97 GWHPACEB008314|GWHPACDZ008743 3
Int7287_409_656_L_353 692 703 0.04487482639091737 NA 99 GWHPACES008960|GWHPACDY009094 2
Int7287_409_656_L_353 489 129 0.047078597330778196 GWHPACES008993 NA NA 1
Int7287_409_656_L_353 589 599 0.047111851948030976 NA 100 GWHPACEF080699|GWHPACED008441 2
Int7287_409_656_L_353 574 216 0.047513661142093426 GWHPACED008448 NA NA 1
Int7287_409_656_L_353 667 684 0.048619440021141526 NA 84 GWHPACEI009223|GWHPACDZ008776 9
Int7287_409_656_L_353 685 686 0.04947761316284939 NA 100 GWHPACEM009070|GWHPACEI009223 3
Int7287_409_656_L_353 615 616 0.04949476476043391 NA 100 GWHPACEJ009226|GWHPACEX008589 2
Int7287_409_656_L_353 422 423 0.049806387127832405 NA 94 GWHPACEB008301|GWHPACEN008247 6
Int7287_409_656_L_353 412 56 0.052349939183518185 GWHPACEN008748 NA NA 1
Int7287_409_656_L_353 685 688 0.05240265868609416 NA 100 GWHPACEH009081|GWHPACER008220 4
Int7287_409_656_L_353 620 621 0.053127201094450585 NA 100 GWHPACEP008421|GWHPACED008447 2
Int7287_409_656_L_353 602 603 0.05446079377547174 NA 100 GWHPACDY009096|GWHPACEU008956 5
Int7287_409_656_L_353 507 147 0.05477039348218183 GWHPACEK008266 NA NA 1
Int7287_409_656_L_353 397 43 0.05597998235494921 GWHPACEJ009654 NA NA 1
Int7287_409_656_L_353 479 480 0.05706788072857635 NA 32 GWHPACDY009134|GWHPACEV008435 3
Int7287_409_656_L_353 387 388 0.05813209180482069 NA 100 GWHPACEL008516|GWHPACEQ008497 3
Int7287_409_656_L_353 374 375 0.058668429666386426 NA 98 GWHPACDY009122|GWHPACEQ008500 10
Int7287_409_656_L_353 542 181 0.05972084576236462 GWHPACEF080791 NA NA 1
Int7287_409_656_L_353 406 413 0.05993485393029892 NA 100 GWHPACDY009125|GLYMA_ZH13_U021400_1_P 3
Int7287_409_656_L_353 596 237 0.05998484814294303 GWHPACEP008413 NA NA 1
Int7287_409_656_L_353 668 669 0.06070708502494042 NA 100 GWHPACDY009163|GWHPACEF008452 13
Int7287_409_656_L_353 638 639 0.06275486537603518 NA 100 GWHPACDY009103|GWHPACDY009124 3
Int7287_409_656_L_353 545 186 0.0628817086341 W05_GLYSO_03G005971_1_P NA NA 1
Int7287_409_656_L_353 692 693 0.06349634749958301 NA 93 GWHPACEN008772|GLYMA_03G037000_1 9
Int7287_409_656_L_353 498 499 0.06397693220740838 NA 98 GWHPACEV008403|GWHPACER008253 10
Int7287_409_656_L_353 555 556 0.06398971251994628 NA 100 GWHPACEX008590|GWHPACEJ009227 3
Int7287_409_656_L_353 613 614 0.06402109456310777 NA 100 W05_GLYSO_03G005982_1_P|W05_GLYSO_03G005979_1_P 1
Int7287_409_656_L_353 693 701 0.06538457021416068 NA 100 GWHPACEO008967|GLYMA_03G037000_1 3
Int7287_409_656_L_353 354 356 0.0660422132269078 NA 100 GWHPACEP078811|GWHPACEU084994 3
Int7287_409_656_L_353 650 654 0.06622102776184471 NA 100 GWHPACES009005|GWHPACEF080780 11
Int7287_409_656_L_353 467 112 0.06630622027818348 GWHPACES009002 NA NA 1
Int7287_409_656_L_353 621 265 0.0685263400391922 GWHPACED008447 NA NA 1
Int7287_409_656_L_353 540 185 0.07117406788286472 GWHPACEP008398 NA NA 1
Int7287_409_656_L_353 602 607 0.07202497920077951 NA 100 GWHPACEV008457|GWHPACEP008415 2
Int7287_409_656_L_353 361 362 0.0723143347091954 NA 43 GWHPACED008416|GWHPACEB008314 6
Int7287_409_656_L_353 656 657 0.07292619080866466 NA 100 GWHPACEU008973|GWHPACER008215 4
Int7287_409_656_L_353 482 624 0.07492434959496391 NA 100 GWHPACEB008321|GWHPACEN008261 4
Int7287_409_656_L_353 569 570 0.07578575256101558 NA 100 GWHPACEJ009671|GWHPACEH009079 5
Int7287_409_656_L_353 618 262 0.07945240667316791 GWHPACES008964 NA NA 1
Int7287_409_656_L_353 575 576 0.08167792815964782 NA 100 GWHPACEJ009663|GWHPACEW008924 2
